_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
178,2021Q2,"",SB0801,"",SB0801,d,C4,"",Cardiothoracic Surgery,"",7502,"",5413,"",82.43956043956045,"",59.48351648351649,"",72.15409224206878,""
179,2021Q3,"",SB0801,"",D102H,"",C4,"",Cardiothoracic Surgery,"",7688,"",5321,"",83.56521739130436,"",57.83695652173914,"",69.21175858480751,""
180,2021Q3,"",SB0801,"",SB0801,d,C4,"",Cardiothoracic Surgery,"",7688,"",5321,"",83.56521739130436,"",57.83695652173914,"",69.21175858480751,""
181,2021Q4,p,SB0801,"",D102H,"",C4,"",Cardiothoracic Surgery,"",7994,"",5441,"",86.89130434782612,"",59.1413043478261,"",68.06354766074557,""
182,2021Q4,p,SB0801,"",SB0801,d,C4,"",Cardiothoracic Surgery,"",7994,"",5441,"",86.89130434782612,"",59.1413043478261,"",68.06354766074557,""
183,2021Q1,"",SB0801,"",D102H,"",H1,"",Clinical Radiology,"",27,"",27,"",0.3,"",0.3,"",100,""
184,2021Q1,"",SB0801,"",SB0801,d,H1,"",Clinical Radiology,"",27,"",27,"",0.3,"",0.3,"",100,""
185,2021Q2,"",SB0801,"",D102H,"",H1,"",Clinical Radiology,"",48,"",48,"",0.5274725274725276,"",0.5274725274725276,"",100,""
186,2021Q2,"",SB0801,"",SB0801,d,H1,"",Clinical Radiology,"",48,"",48,"",0.5274725274725276,"",0.5274725274725276,"",100,""
187,2021Q4,p,SB0801,"",D102H,"",H1,"",Clinical Radiology,"",3,"",3,"",0.03260869565217392,"",0.03260869565217392,"",100,""
188,2021Q4,p,SB0801,"",SB0801,d,H1,"",Clinical Radiology,"",3,"",3,"",0.03260869565217392,"",0.03260869565217392,"",100,""
189,2021Q1,"",SB0801,"",D102H,"", ,z,Dental Grouping,d,7,"",7,"",0.0777777777777778,"",0.0777777777777778,"",100,""
190,2021Q1,"",SB0801,"",SB0801,d, ,z,Dental Grouping,d,7,"",7,"",0.0777777777777778,"",0.0777777777777778,"",100,""
191,2021Q2,"",SB0801,"",D102H,"", ,z,Dental Grouping,d,2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
192,2021Q2,"",SB0801,"",SB0801,d, ,z,Dental Grouping,d,2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
193,2021Q3,"",SB0801,"",D102H,"", ,z,Dental Grouping,d,2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
194,2021Q3,"",SB0801,"",SB0801,d, ,z,Dental Grouping,d,2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
195,2021Q4,p,SB0801,"",D102H,"", ,z,Dental Grouping,d,2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
196,2021Q4,p,SB0801,"",SB0801,d, ,z,Dental Grouping,d,2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
197,2020Q2,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",260,"",260,"",2.8571428571428577,"",2.8571428571428577,"",100,""
198,2020Q2,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",260,"",260,"",2.8571428571428577,"",2.8571428571428577,"",100,""
199,2020Q3,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",184,"",184,"",2,"",2,"",100,""
200,2020Q3,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",184,"",184,"",2,"",2,"",100,""
201,2020Q4,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",122,"",122,"",1.3260869565217392,"",1.3260869565217392,"",100,""
202,2020Q4,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",122,"",122,"",1.3260869565217392,"",1.3260869565217392,"",100,""
203,2021Q1,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",157,"",157,"",1.7444444444444447,"",1.7444444444444447,"",100,""
204,2021Q1,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",157,"",157,"",1.7444444444444447,"",1.7444444444444447,"",100,""
205,2021Q2,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",113,"",113,"",1.241758241758242,"",1.241758241758242,"",100,""
206,2021Q2,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",113,"",113,"",1.241758241758242,"",1.241758241758242,"",100,""
207,2021Q3,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",28,"",28,"",0.3043478260869566,"",0.3043478260869566,"",100,""
208,2021Q3,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",28,"",28,"",0.3043478260869566,"",0.3043478260869566,"",100,""
209,2021Q4,p,SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",57,"",57,"",0.6195652173913044,"",0.6195652173913044,"",100,""
210,2021Q4,p,SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",57,"",57,"",0.6195652173913044,"",0.6195652173913044,"",100,""
211,2016Q4,"",SB0801,"",D102H,"",C1,"",General Surgery,"",73,"",73,"",0.7934782608695654,"",0.7934782608695654,"",100,""
212,2016Q4,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",73,"",73,"",0.7934782608695654,"",0.7934782608695654,"",100,""
213,2017Q1,"",SB0801,"",D102H,"",C1,"",General Surgery,"",70,"",70,"",0.7777777777777779,"",0.7777777777777779,"",100,""
214,2017Q1,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",70,"",70,"",0.7777777777777779,"",0.7777777777777779,"",100,""
215,2017Q2,"",SB0801,"",D102H,"",C1,"",General Surgery,"",57,"",57,"",0.6263736263736265,"",0.6263736263736265,"",100,""
216,2017Q2,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",57,"",57,"",0.6263736263736265,"",0.6263736263736265,"",100,""
217,2017Q3,"",SB0801,"",D102H,"",C1,"",General Surgery,"",65,"",65,"",0.7065217391304349,"",0.7065217391304349,"",100,""
218,2017Q3,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",65,"",65,"",0.7065217391304349,"",0.7065217391304349,"",100,""
219,2017Q4,"",SB0801,"",D102H,"",C1,"",General Surgery,"",47,"",47,"",0.5108695652173915,"",0.5108695652173915,"",100,""
220,2017Q4,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",47,"",47,"",0.5108695652173915,"",0.5108695652173915,"",100,""
221,2018Q1,"",SB0801,"",D102H,"",C1,"",General Surgery,"",72,"",72,"",0.8,"",0.8,"",100,""
222,2018Q1,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",72,"",72,"",0.8,"",0.8,"",100,""
223,2018Q2,"",SB0801,"",D102H,"",C1,"",General Surgery,"",49,"",49,"",0.5384615384615385,"",0.5384615384615385,"",100,""
224,2018Q2,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",49,"",49,"",0.5384615384615385,"",0.5384615384615385,"",100,""
225,2018Q3,"",SB0801,"",D102H,"",C1,"",General Surgery,"",61,"",61,"",0.6630434782608696,"",0.6630434782608696,"",100,""
226,2018Q3,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",61,"",61,"",0.6630434782608696,"",0.6630434782608696,"",100,""
227,2018Q4,"",SB0801,"",D102H,"",C1,"",General Surgery,"",94,"",94,"",1.021739130434783,"",1.021739130434783,"",100,""
228,2018Q4,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",94,"",94,"",1.021739130434783,"",1.021739130434783,"",100,""
229,2019Q1,"",SB0801,"",D102H,"",C1,"",General Surgery,"",39,"",39,"",0.4333333333333335,"",0.4333333333333335,"",100,""
230,2019Q1,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",39,"",39,"",0.4333333333333335,"",0.4333333333333335,"",100,""
231,2019Q2,"",SB0801,"",D102H,"",C1,"",General Surgery,"",43,"",43,"",0.47252747252747257,"",0.47252747252747257,"",100,""
232,2019Q2,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",43,"",43,"",0.47252747252747257,"",0.47252747252747257,"",100,""
233,2019Q3,"",SB0801,"",D102H,"",C1,"",General Surgery,"",34,"",34,"",0.3695652173913044,"",0.3695652173913044,"",100,""
234,2019Q3,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",34,"",34,"",0.3695652173913044,"",0.3695652173913044,"",100,""
235,2019Q4,"",SB0801,"",D102H,"",C1,"",General Surgery,"",47,"",47,"",0.5108695652173915,"",0.5108695652173915,"",100,""
236,2019Q4,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",47,"",47,"",0.5108695652173915,"",0.5108695652173915,"",100,""
237,2020Q1,"",SB0801,"",D102H,"",C1,"",General Surgery,"",55,"",55,"",0.6043956043956045,"",0.6043956043956045,"",100,""
238,2020Q1,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",55,"",55,"",0.6043956043956045,"",0.6043956043956045,"",100,""
239,2020Q2,"",SB0801,"",D102H,"",C1,"",General Surgery,"",804,"",111,"",8.835164835164838,"",1.2197802197802203,"",13.805970149253735,""
240,2020Q2,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",804,"",111,"",8.835164835164838,"",1.2197802197802203,"",13.805970149253735,""
241,2020Q3,"",SB0801,"",D102H,"",C1,"",General Surgery,"",1022,"",145,"",11.108695652173914,"",1.5760869565217395,"",14.18786692759296,""
242,2020Q3,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",1022,"",145,"",11.108695652173914,"",1.5760869565217395,"",14.18786692759296,""
243,2020Q4,"",SB0801,"",D102H,"",C1,"",General Surgery,"",67,"",67,"",0.7282608695652175,"",0.7282608695652175,"",100,""
244,2020Q4,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",67,"",67,"",0.7282608695652175,"",0.7282608695652175,"",100,""
245,2021Q1,"",SB0801,"",D102H,"",C1,"",General Surgery,"",154,"",154,"",1.7111111111111115,"",1.7111111111111115,"",100,""
246,2021Q1,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",154,"",154,"",1.7111111111111115,"",1.7111111111111115,"",100,""
247,2021Q2,"",SB0801,"",D102H,"",C1,"",General Surgery,"",1001,"",33,"",11,"",0.3626373626373627,"",3.296703296703298,""
248,2021Q2,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",1001,"",33,"",11,"",0.3626373626373627,"",3.296703296703298,""
249,2021Q3,"",SB0801,"",D102H,"",C1,"",General Surgery,"",1336,"",328,"",14.521739130434788,"",3.5652173913043486,"",24.550898203592816,""
250,2021Q3,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",1336,"",328,"",14.521739130434788,"",3.5652173913043486,"",24.550898203592816,""
251,2021Q4,p,SB0801,"",D102H,"",C1,"",General Surgery,"",1632,"",427,"",17.739130434782613,"",4.641304347826088,"",26.164215686274513,""
252,2021Q4,p,SB0801,"",SB0801,d,C1,"",General Surgery,"",1632,"",427,"",17.739130434782613,"",4.641304347826088,"",26.164215686274513,""
253,2020Q2,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",51,"",51,"",0.5604395604395606,"",0.5604395604395606,"",100,""
254,2020Q2,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",51,"",51,"",0.5604395604395606,"",0.5604395604395606,"",100,""
255,2020Q3,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",82,"",82,"",0.891304347826087,"",0.891304347826087,"",100,""
256,2020Q3,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",82,"",82,"",0.891304347826087,"",0.891304347826087,"",100,""
257,2020Q4,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",91,"",91,"",0.9891304347826088,"",0.9891304347826088,"",100,""
258,2020Q4,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",91,"",91,"",0.9891304347826088,"",0.9891304347826088,"",100,""
259,2021Q1,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",83,"",83,"",0.9222222222222226,"",0.9222222222222226,"",100,""
260,2021Q1,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",83,"",83,"",0.9222222222222226,"",0.9222222222222226,"",100,""
261,2021Q2,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",79,"",79,"",0.8681318681318684,"",0.8681318681318684,"",100,""
262,2021Q2,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",79,"",79,"",0.8681318681318684,"",0.8681318681318684,"",100,""
263,2021Q3,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",32,"",32,"",0.34782608695652184,"",0.34782608695652184,"",100,""
264,2021Q3,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",32,"",32,"",0.34782608695652184,"",0.34782608695652184,"",100,""
265,2016Q4,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2562,"",2276,"",27.84782608695653,"",24.739130434782613,"",88.83684621389541,""
266,2016Q4,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2562,"",2276,"",27.84782608695653,"",24.739130434782613,"",88.83684621389541,""
267,2017Q1,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2429,"",2154,"",26.988888888888894,"",23.933333333333337,"",88.67846850555786,""
268,2017Q1,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2429,"",2154,"",26.988888888888894,"",23.933333333333337,"",88.67846850555786,""
269,2017Q2,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2697,"",2400,"",29.637362637362646,"",26.373626373626376,"",88.98776418242493,""
270,2017Q2,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2697,"",2400,"",29.637362637362646,"",26.373626373626376,"",88.98776418242493,""
271,2017Q3,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2636,"",2292,"",28.652173913043487,"",24.913043478260875,"",86.94992412746589,""
272,2017Q3,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2636,"",2292,"",28.652173913043487,"",24.913043478260875,"",86.94992412746589,""
273,2017Q4,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2769,"",2446,"",30.09782608695653,"",26.586956521739133,"",88.33513903936439,""
274,2017Q4,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2769,"",2446,"",30.09782608695653,"",26.586956521739133,"",88.33513903936439,""
275,2018Q1,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2554,"",2209,"",28.377777777777784,"",24.54444444444445,"",86.49177760375882,""
276,2018Q1,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2554,"",2209,"",28.377777777777784,"",24.54444444444445,"",86.49177760375882,""
277,2018Q2,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2748,"",2468,"",30.197802197802208,"",27.120879120879124,"",89.81077147016013,""
278,2018Q2,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2748,"",2468,"",30.197802197802208,"",27.120879120879124,"",89.81077147016013,""
279,2018Q3,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2886,"",2554,"",31.36956521739131,"",27.760869565217394,"",88.49618849618852,""
280,2018Q3,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2886,"",2554,"",31.36956521739131,"",27.760869565217394,"",88.49618849618852,""
281,2018Q4,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,3078,"",2732,"",33.456521739130444,"",29.69565217391305,"",88.75893437296946,""
282,2018Q4,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,3078,"",2732,"",33.456521739130444,"",29.69565217391305,"",88.75893437296946,""
283,2019Q1,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2942,"",2668,"",32.6888888888889,"",29.644444444444456,"",90.68660774983006,""
284,2019Q1,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2942,"",2668,"",32.6888888888889,"",29.644444444444456,"",90.68660774983006,""
285,2019Q2,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2776,"",2502,"",30.505494505494514,"",27.4945054945055,"",90.12968299711815,""
286,2019Q2,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2776,"",2502,"",30.505494505494514,"",27.4945054945055,"",90.12968299711815,""
287,2019Q3,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2874,"",2486,"",31.239130434782616,"",27.021739130434785,"",86.49965205288797,""
288,2019Q3,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2874,"",2486,"",31.239130434782616,"",27.021739130434785,"",86.49965205288797,""
289,2019Q4,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2731,"",2416,"",29.684782608695656,"",26.260869565217394,"",88.46576345660932,""
290,2019Q4,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2731,"",2416,"",29.684782608695656,"",26.260869565217394,"",88.46576345660932,""
291,2020Q1,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,2836,"",2392,"",31.16483516483517,"",26.285714285714292,"",84.34414668547252,""
292,2020Q1,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,2836,"",2392,"",31.16483516483517,"",26.285714285714292,"",84.34414668547252,""
293,2020Q2,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,4547,"",3326,"",49.96703296703297,"",36.549450549450555,"",73.14712997580824,""
294,2020Q2,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,4547,"",3326,"",49.96703296703297,"",36.549450549450555,"",73.14712997580824,""
295,2020Q3,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,4227,"",3126,"",45.945652173913054,"",33.978260869565226,"",73.95315826827537,""
296,2020Q3,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,4227,"",3126,"",45.945652173913054,"",33.978260869565226,"",73.95315826827537,""
297,2020Q4,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,3771,"",2649,"",40.989130434782616,"",28.793478260869577,"",70.24661893396978,""
298,2020Q4,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,3771,"",2649,"",40.989130434782616,"",28.793478260869577,"",70.24661893396978,""
299,2021Q1,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,4396,"",3198,"",48.84444444444445,"",35.53333333333334,"",72.74795268425844,""
300,2021Q1,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,4396,"",3198,"",48.84444444444445,"",35.53333333333334,"",72.74795268425844,""
301,2021Q2,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,3587,"",3305,"",39.41758241758242,"",36.31868131868133,"",92.13827711179262,""
302,2021Q2,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,3587,"",3305,"",39.41758241758242,"",36.31868131868133,"",92.13827711179262,""
303,2021Q3,"",SB0801,"",D102H,"", ,z,Medical Grouping,d,3809,"",3323,"",41.402173913043484,"",36.11956521739131,"",87.24074560252036,""
304,2021Q3,"",SB0801,"",SB0801,d, ,z,Medical Grouping,d,3809,"",3323,"",41.402173913043484,"",36.11956521739131,"",87.24074560252036,""
305,2021Q4,p,SB0801,"",D102H,"", ,z,Medical Grouping,d,4664,"",3880,"",50.69565217391306,"",42.173913043478265,"",83.19039451114922,""
306,2021Q4,p,SB0801,"",SB0801,d, ,z,Medical Grouping,d,4664,"",3880,"",50.69565217391306,"",42.173913043478265,"",83.19039451114922,""
307,2018Q2,"",SB0801,"",D102H,"",C7,"",Ophthalmology,"",1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
308,2018Q2,"",SB0801,"",SB0801,d,C7,"",Ophthalmology,"",1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
309,2018Q3,"",SB0801,"",D102H,"",C7,"",Ophthalmology,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
310,2018Q3,"",SB0801,"",SB0801,d,C7,"",Ophthalmology,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
311,2021Q1,"",SB0801,"",D102H,"",D3,"",Oral Surgery,"",7,"",7,"",0.0777777777777778,"",0.0777777777777778,"",100,""
312,2021Q1,"",SB0801,"",SB0801,d,D3,"",Oral Surgery,"",7,"",7,"",0.0777777777777778,"",0.0777777777777778,"",100,""
313,2021Q2,"",SB0801,"",D102H,"",D3,"",Oral Surgery,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
314,2021Q2,"",SB0801,"",SB0801,d,D3,"",Oral Surgery,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
315,2021Q3,"",SB0801,"",D102H,"",D3,"",Oral Surgery,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
316,2021Q3,"",SB0801,"",SB0801,d,D3,"",Oral Surgery,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
317,2021Q4,p,SB0801,"",D102H,"",D3,"",Oral Surgery,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
318,2021Q4,p,SB0801,"",SB0801,d,D3,"",Oral Surgery,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
319,2016Q4,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",12,"",12,"",0.13043478260869568,"",0.13043478260869568,"",100,""
320,2016Q4,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",12,"",12,"",0.13043478260869568,"",0.13043478260869568,"",100,""
321,2017Q1,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",23,"",23,"",0.25555555555555565,"",0.25555555555555565,"",100,""
322,2017Q1,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",23,"",23,"",0.25555555555555565,"",0.25555555555555565,"",100,""
323,2017Q2,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",9,"",9,"",0.09890109890109892,"",0.09890109890109892,"",100,""
324,2017Q2,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",9,"",9,"",0.09890109890109892,"",0.09890109890109892,"",100,""
325,2017Q3,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",11,"",11,"",0.1195652173913044,"",0.1195652173913044,"",100,""
326,2017Q3,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",11,"",11,"",0.1195652173913044,"",0.1195652173913044,"",100,""
327,2017Q4,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",10,"",10,"",0.10869565217391307,"",0.10869565217391307,"",100,""
328,2017Q4,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",10,"",10,"",0.10869565217391307,"",0.10869565217391307,"",100,""
329,2018Q1,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",12,"",12,"",0.13333333333333336,"",0.13333333333333336,"",100,""
330,2018Q1,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",12,"",12,"",0.13333333333333336,"",0.13333333333333336,"",100,""
331,2018Q2,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",9,"",9,"",0.09890109890109892,"",0.09890109890109892,"",100,""
332,2018Q2,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",9,"",9,"",0.09890109890109892,"",0.09890109890109892,"",100,""
333,2018Q3,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",4,"",4,"",0.04347826086956523,"",0.04347826086956523,"",100,""
334,2018Q3,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",4,"",4,"",0.04347826086956523,"",0.04347826086956523,"",100,""
335,2018Q4,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
336,2018Q4,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
337,2020Q2,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",3,"",3,"",0.03296703296703298,"",0.03296703296703298,"",100,""
338,2020Q2,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",3,"",3,"",0.03296703296703298,"",0.03296703296703298,"",100,""
339,2020Q3,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",5,"",5,"",0.054347826086956534,"",0.054347826086956534,"",100,""
340,2020Q3,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",5,"",5,"",0.054347826086956534,"",0.054347826086956534,"",100,""
341,2021Q1,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",16,"",16,"",0.17777777777777784,"",0.17777777777777784,"",100,""
342,2021Q1,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",16,"",16,"",0.17777777777777784,"",0.17777777777777784,"",100,""
343,2021Q2,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",6,"",6,"",0.06593406593406596,"",0.06593406593406596,"",100,""
344,2021Q2,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",6,"",6,"",0.06593406593406596,"",0.06593406593406596,"",100,""
345,2021Q4,p,SB0801,"",D102H,"",C9,"",Plastic Surgery,"",5,"",5,"",0.054347826086956534,"",0.054347826086956534,"",100,""
346,2021Q4,p,SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",5,"",5,"",0.054347826086956534,"",0.054347826086956534,"",100,""
