"","date","year","month","day","quarter","week","hb","hb_name","simd_quintile","admission_type","number_admissions","average20182019","percent_variation"
"274",2020-02-02,2020,2,2,1,5,"S08000016","NHS Borders",3,"All",103,84.5,21.9
"275",2020-02-02,2020,2,2,1,5,"S08000016","NHS Borders",4,"All",67,67.5,-0.7
"276",2020-02-02,2020,2,2,1,5,"S08000016","NHS Borders",5,"All",18,14,28.6
"277",2020-02-02,2020,2,2,1,5,"S08000017","NHS Dumfries and Galloway",1,"All",45,49,-8.2
"278",2020-02-02,2020,2,2,1,5,"S08000017","NHS Dumfries and Galloway",2,"All",142,135.5,4.8
"279",2020-02-02,2020,2,2,1,5,"S08000017","NHS Dumfries and Galloway",3,"All",150,173.5,-13.5
"280",2020-02-02,2020,2,2,1,5,"S08000017","NHS Dumfries and Galloway",4,"All",59,64,-7.8
"281",2020-02-02,2020,2,2,1,5,"S08000017","NHS Dumfries and Galloway",5,"All",35,31,12.9
"282",2020-02-02,2020,2,2,1,5,"S08000019","NHS Forth Valley",1,"All",190,318,-40.3
"283",2020-02-02,2020,2,2,1,5,"S08000019","NHS Forth Valley",2,"All",193,317,-39.1
"284",2020-02-02,2020,2,2,1,5,"S08000019","NHS Forth Valley",3,"All",153,283,-45.9
"285",2020-02-02,2020,2,2,1,5,"S08000019","NHS Forth Valley",4,"All",138,266,-48.1
"286",2020-02-02,2020,2,2,1,5,"S08000019","NHS Forth Valley",5,"All",111,173,-35.8
"287",2020-02-02,2020,2,2,1,5,"S08000020","NHS Grampian",1,"All",105,101.5,3.4
"288",2020-02-02,2020,2,2,1,5,"S08000020","NHS Grampian",2,"All",255,267,-4.5
"289",2020-02-02,2020,2,2,1,5,"S08000020","NHS Grampian",3,"All",317,285.5,11
"290",2020-02-02,2020,2,2,1,5,"S08000020","NHS Grampian",4,"All",386,354.5,8.9
"291",2020-02-02,2020,2,2,1,5,"S08000020","NHS Grampian",5,"All",308,313,-1.6
"292",2020-02-02,2020,2,2,1,5,"S08000022","NHS Highland",1,"All",106,99,7.1
"293",2020-02-02,2020,2,2,1,5,"S08000022","NHS Highland",2,"All",156,154,1.3
"294",2020-02-02,2020,2,2,1,5,"S08000022","NHS Highland",3,"All",270,299.5,-9.8
"295",2020-02-02,2020,2,2,1,5,"S08000022","NHS Highland",4,"All",181,198,-8.6
"296",2020-02-02,2020,2,2,1,5,"S08000022","NHS Highland",5,"All",48,50,-4
"297",2020-02-02,2020,2,2,1,5,"S08000024","NHS Lothian",1,"All",368,375,-1.9
"298",2020-02-02,2020,2,2,1,5,"S08000024","NHS Lothian",2,"All",647,567,14.1
"299",2020-02-02,2020,2,2,1,5,"S08000024","NHS Lothian",3,"All",415,403.5,2.9
"300",2020-02-02,2020,2,2,1,5,"S08000024","NHS Lothian",4,"All",405,369,9.8
"301",2020-02-02,2020,2,2,1,5,"S08000024","NHS Lothian",5,"All",568,483.5,17.5
"302",2020-02-02,2020,2,2,1,5,"S08000025","NHS Orkney",2,"All",5,6,-16.7
"303",2020-02-02,2020,2,2,1,5,"S08000025","NHS Orkney",3,"All",12,8,50
"304",2020-02-02,2020,2,2,1,5,"S08000025","NHS Orkney",4,"All",20,25,-20
"305",2020-02-02,2020,2,2,1,5,"S08000026","NHS Shetland",2,"All",5,2.5,100
"306",2020-02-02,2020,2,2,1,5,"S08000026","NHS Shetland",3,"All",16,22,-27.3
"307",2020-02-02,2020,2,2,1,5,"S08000026","NHS Shetland",4,"All",16,22,-27.3
"308",2020-02-02,2020,2,2,1,5,"S08000028","NHS Western Isles",2,"All",14,14.5,-3.4
"309",2020-02-02,2020,2,2,1,5,"S08000028","NHS Western Isles",3,"All",62,71,-12.7
"310",2020-02-02,2020,2,2,1,5,"S08000029","NHS Fife",1,"All",242,251.5,-3.8
"311",2020-02-02,2020,2,2,1,5,"S08000029","NHS Fife",2,"All",241,235,2.6
"312",2020-02-02,2020,2,2,1,5,"S08000029","NHS Fife",3,"All",189,182.5,3.6
"313",2020-02-02,2020,2,2,1,5,"S08000029","NHS Fife",4,"All",160,135,18.5
"314",2020-02-02,2020,2,2,1,5,"S08000029","NHS Fife",5,"All",109,113.5,-4
"315",2020-02-02,2020,2,2,1,5,"S08000030","NHS Tayside",1,"All",266,267,-0.4
"316",2020-02-02,2020,2,2,1,5,"S08000030","NHS Tayside",2,"All",231,239.5,-3.5
"317",2020-02-02,2020,2,2,1,5,"S08000030","NHS Tayside",3,"All",273,252.5,8.1
"318",2020-02-02,2020,2,2,1,5,"S08000030","NHS Tayside",4,"All",307,308.5,-0.5
"319",2020-02-02,2020,2,2,1,5,"S08000030","NHS Tayside",5,"All",216,213.5,1.2
"320",2020-02-02,2020,2,2,1,5,"S08000031","NHS Greater Glasgow and Clyde",1,"All",1677,1652,1.5
"321",2020-02-02,2020,2,2,1,5,"S08000031","NHS Greater Glasgow and Clyde",2,"All",840,843.5,-0.4
"322",2020-02-02,2020,2,2,1,5,"S08000031","NHS Greater Glasgow and Clyde",3,"All",543,579,-6.2
"323",2020-02-02,2020,2,2,1,5,"S08000031","NHS Greater Glasgow and Clyde",4,"All",521,502.5,3.7
"324",2020-02-02,2020,2,2,1,5,"S08000031","NHS Greater Glasgow and Clyde",5,"All",588,588.5,-0.1
"325",2020-02-02,2020,2,2,1,5,"S08000032","NHS Lanarkshire",1,"All",621,587,5.8
"326",2020-02-02,2020,2,2,1,5,"S08000032","NHS Lanarkshire",2,"All",493,482.5,2.2
"327",2020-02-02,2020,2,2,1,5,"S08000032","NHS Lanarkshire",3,"All",303,321,-5.6
"328",2020-02-02,2020,2,2,1,5,"S08000032","NHS Lanarkshire",4,"All",237,237,0
"329",2020-02-02,2020,2,2,1,5,"S08000032","NHS Lanarkshire",5,"All",157,156.5,0.3
"330",2020-02-02,2020,2,2,1,5,NA,NA,1,"All",4040,4169,-3.1
"331",2020-02-02,2020,2,2,1,5,NA,NA,2,"All",3512,3597.5,-2.4
"332",2020-02-02,2020,2,2,1,5,NA,NA,3,"All",2980,3163,-5.8
"333",2020-02-02,2020,2,2,1,5,NA,NA,4,"All",2635,2666,-1.2
"334",2020-02-02,2020,2,2,1,5,NA,NA,5,"All",2255,2255,0
"335",2020-02-09,2020,2,9,1,6,"S08000015","NHS Ayrshire and Arran",1,"All",358,418.5,-14.5
"336",2020-02-09,2020,2,9,1,6,"S08000015","NHS Ayrshire and Arran",2,"All",258,284,-9.2
"337",2020-02-09,2020,2,9,1,6,"S08000015","NHS Ayrshire and Arran",3,"All",162,189,-14.3
"338",2020-02-09,2020,2,9,1,6,"S08000015","NHS Ayrshire and Arran",4,"All",122,147,-17
"339",2020-02-09,2020,2,9,1,6,"S08000015","NHS Ayrshire and Arran",5,"All",99,114,-13.2
"340",2020-02-09,2020,2,9,1,6,"S08000016","NHS Borders",1,"All",24,22.5,6.7
"341",2020-02-09,2020,2,9,1,6,"S08000016","NHS Borders",2,"All",52,60,-13.3
"342",2020-02-09,2020,2,9,1,6,"S08000016","NHS Borders",3,"All",93,126.5,-26.5
"343",2020-02-09,2020,2,9,1,6,"S08000016","NHS Borders",4,"All",74,63.5,16.5
"344",2020-02-09,2020,2,9,1,6,"S08000016","NHS Borders",5,"All",12,19.5,-38.5
"345",2020-02-09,2020,2,9,1,6,"S08000017","NHS Dumfries and Galloway",1,"All",39,55.5,-29.7
"346",2020-02-09,2020,2,9,1,6,"S08000017","NHS Dumfries and Galloway",2,"All",106,123,-13.8
"347",2020-02-09,2020,2,9,1,6,"S08000017","NHS Dumfries and Galloway",3,"All",145,184.5,-21.4
"348",2020-02-09,2020,2,9,1,6,"S08000017","NHS Dumfries and Galloway",4,"All",64,65,-1.5
"349",2020-02-09,2020,2,9,1,6,"S08000017","NHS Dumfries and Galloway",5,"All",34,35,-2.9
"350",2020-02-09,2020,2,9,1,6,"S08000019","NHS Forth Valley",1,"All",187,296,-36.8
"351",2020-02-09,2020,2,9,1,6,"S08000019","NHS Forth Valley",2,"All",197,341.5,-42.3
"352",2020-02-09,2020,2,9,1,6,"S08000019","NHS Forth Valley",3,"All",145,291,-50.2
"353",2020-02-09,2020,2,9,1,6,"S08000019","NHS Forth Valley",4,"All",114,223,-48.9
"354",2020-02-09,2020,2,9,1,6,"S08000019","NHS Forth Valley",5,"All",106,190,-44.2
"355",2020-02-09,2020,2,9,1,6,"S08000020","NHS Grampian",1,"All",87,104,-16.3
"356",2020-02-09,2020,2,9,1,6,"S08000020","NHS Grampian",2,"All",252,269.5,-6.5
"357",2020-02-09,2020,2,9,1,6,"S08000020","NHS Grampian",3,"All",330,307.5,7.3
"358",2020-02-09,2020,2,9,1,6,"S08000020","NHS Grampian",4,"All",376,388.5,-3.2
"359",2020-02-09,2020,2,9,1,6,"S08000020","NHS Grampian",5,"All",313,292,7.2
"360",2020-02-09,2020,2,9,1,6,"S08000022","NHS Highland",1,"All",101,96,5.2
"361",2020-02-09,2020,2,9,1,6,"S08000022","NHS Highland",2,"All",162,157.5,2.9
"362",2020-02-09,2020,2,9,1,6,"S08000022","NHS Highland",3,"All",263,273.5,-3.8
"363",2020-02-09,2020,2,9,1,6,"S08000022","NHS Highland",4,"All",198,215.5,-8.1
"364",2020-02-09,2020,2,9,1,6,"S08000022","NHS Highland",5,"All",41,39.5,3.8
"365",2020-02-09,2020,2,9,1,6,"S08000024","NHS Lothian",1,"All",400,396.5,0.9
"366",2020-02-09,2020,2,9,1,6,"S08000024","NHS Lothian",2,"All",619,570,8.6
"367",2020-02-09,2020,2,9,1,6,"S08000024","NHS Lothian",3,"All",459,395,16.2
"368",2020-02-09,2020,2,9,1,6,"S08000024","NHS Lothian",4,"All",387,357,8.4
"369",2020-02-09,2020,2,9,1,6,"S08000024","NHS Lothian",5,"All",498,500,-0.4
"370",2020-02-09,2020,2,9,1,6,"S08000025","NHS Orkney",2,"All",6,7.5,-20
"371",2020-02-09,2020,2,9,1,6,"S08000025","NHS Orkney",3,"All",9,7,28.6
"372",2020-02-09,2020,2,9,1,6,"S08000025","NHS Orkney",4,"All",23,22.5,2.2
"373",2020-02-09,2020,2,9,1,6,"S08000026","NHS Shetland",2,"All",6,3.5,71.4
"374",2020-02-09,2020,2,9,1,6,"S08000026","NHS Shetland",3,"All",14,15,-6.7
"375",2020-02-09,2020,2,9,1,6,"S08000026","NHS Shetland",4,"All",21,21,0
"376",2020-02-09,2020,2,9,1,6,"S08000028","NHS Western Isles",2,"All",8,13.5,-40.7
"377",2020-02-09,2020,2,9,1,6,"S08000028","NHS Western Isles",3,"All",50,60.5,-17.4
"378",2020-02-09,2020,2,9,1,6,"S08000029","NHS Fife",1,"All",261,253,3.2
"379",2020-02-09,2020,2,9,1,6,"S08000029","NHS Fife",2,"All",266,230,15.7
"380",2020-02-09,2020,2,9,1,6,"S08000029","NHS Fife",3,"All",170,185,-8.1
"381",2020-02-09,2020,2,9,1,6,"S08000029","NHS Fife",4,"All",155,150,3.3
"382",2020-02-09,2020,2,9,1,6,"S08000029","NHS Fife",5,"All",125,134.5,-7.1
"383",2020-02-09,2020,2,9,1,6,"S08000030","NHS Tayside",1,"All",274,264.5,3.6
"384",2020-02-09,2020,2,9,1,6,"S08000030","NHS Tayside",2,"All",232,249.5,-7
"385",2020-02-09,2020,2,9,1,6,"S08000030","NHS Tayside",3,"All",282,248,13.7
"386",2020-02-09,2020,2,9,1,6,"S08000030","NHS Tayside",4,"All",297,337.5,-12
"387",2020-02-09,2020,2,9,1,6,"S08000030","NHS Tayside",5,"All",206,216.5,-4.8
"388",2020-02-09,2020,2,9,1,6,"S08000031","NHS Greater Glasgow and Clyde",1,"All",1672,1655.5,1
"389",2020-02-09,2020,2,9,1,6,"S08000031","NHS Greater Glasgow and Clyde",2,"All",801,792.5,1.1
"390",2020-02-09,2020,2,9,1,6,"S08000031","NHS Greater Glasgow and Clyde",3,"All",550,582.5,-5.6
"391",2020-02-09,2020,2,9,1,6,"S08000031","NHS Greater Glasgow and Clyde",4,"All",493,517.5,-4.7
"392",2020-02-09,2020,2,9,1,6,"S08000031","NHS Greater Glasgow and Clyde",5,"All",562,566.5,-0.8
"393",2020-02-09,2020,2,9,1,6,"S08000032","NHS Lanarkshire",1,"All",578,616,-6.2
"394",2020-02-09,2020,2,9,1,6,"S08000032","NHS Lanarkshire",2,"All",405,494,-18
"395",2020-02-09,2020,2,9,1,6,"S08000032","NHS Lanarkshire",3,"All",281,324,-13.3
"396",2020-02-09,2020,2,9,1,6,"S08000032","NHS Lanarkshire",4,"All",217,229,-5.2
"397",2020-02-09,2020,2,9,1,6,"S08000032","NHS Lanarkshire",5,"All",174,151,15.2
"398",2020-02-09,2020,2,9,1,6,NA,NA,1,"All",3982,4179,-4.7
"399",2020-02-09,2020,2,9,1,6,NA,NA,2,"All",3370,3596,-6.3
"400",2020-02-09,2020,2,9,1,6,NA,NA,3,"All",2953,3189,-7.4
"401",2020-02-09,2020,2,9,1,6,NA,NA,4,"All",2541,2737,-7.2
"402",2020-02-09,2020,2,9,1,6,NA,NA,5,"All",2170,2259,-3.9
"403",2020-02-16,2020,2,16,1,7,"S08000015","NHS Ayrshire and Arran",1,"All",379,444.5,-14.7
"404",2020-02-16,2020,2,16,1,7,"S08000015","NHS Ayrshire and Arran",2,"All",244,266.5,-8.4
"405",2020-02-16,2020,2,16,1,7,"S08000015","NHS Ayrshire and Arran",3,"All",156,169.5,-8
"406",2020-02-16,2020,2,16,1,7,"S08000015","NHS Ayrshire and Arran",4,"All",111,134.5,-17.5
"407",2020-02-16,2020,2,16,1,7,"S08000015","NHS Ayrshire and Arran",5,"All",102,114,-10.5
"408",2020-02-16,2020,2,16,1,7,"S08000016","NHS Borders",1,"All",16,23,-30.4
"409",2020-02-16,2020,2,16,1,7,"S08000016","NHS Borders",2,"All",41,43.5,-5.7
"410",2020-02-16,2020,2,16,1,7,"S08000016","NHS Borders",3,"All",108,106,1.9
"411",2020-02-16,2020,2,16,1,7,"S08000016","NHS Borders",4,"All",59,59,0
"412",2020-02-16,2020,2,16,1,7,"S08000016","NHS Borders",5,"All",23,14,64.3
"413",2020-02-16,2020,2,16,1,7,"S08000017","NHS Dumfries and Galloway",1,"All",45,52,-13.5
"414",2020-02-16,2020,2,16,1,7,"S08000017","NHS Dumfries and Galloway",2,"All",131,118,11
"415",2020-02-16,2020,2,16,1,7,"S08000017","NHS Dumfries and Galloway",3,"All",182,170.5,6.7
"416",2020-02-16,2020,2,16,1,7,"S08000017","NHS Dumfries and Galloway",4,"All",67,71.5,-6.3
"417",2020-02-16,2020,2,16,1,7,"S08000017","NHS Dumfries and Galloway",5,"All",31,34.5,-10.1
"418",2020-02-16,2020,2,16,1,7,"S08000019","NHS Forth Valley",1,"All",183,298,-38.6
"419",2020-02-16,2020,2,16,1,7,"S08000019","NHS Forth Valley",2,"All",212,334.5,-36.6
"420",2020-02-16,2020,2,16,1,7,"S08000019","NHS Forth Valley",3,"All",177,322,-45
"421",2020-02-16,2020,2,16,1,7,"S08000019","NHS Forth Valley",4,"All",150,227.5,-34.1
"422",2020-02-16,2020,2,16,1,7,"S08000019","NHS Forth Valley",5,"All",106,180,-41.1
"423",2020-02-16,2020,2,16,1,7,"S08000020","NHS Grampian",1,"All",102,111.5,-8.5
"424",2020-02-16,2020,2,16,1,7,"S08000020","NHS Grampian",2,"All",248,262.5,-5.5
"425",2020-02-16,2020,2,16,1,7,"S08000020","NHS Grampian",3,"All",301,289.5,4
"426",2020-02-16,2020,2,16,1,7,"S08000020","NHS Grampian",4,"All",425,389,9.3
"427",2020-02-16,2020,2,16,1,7,"S08000020","NHS Grampian",5,"All",321,293.5,9.4
"428",2020-02-16,2020,2,16,1,7,"S08000022","NHS Highland",1,"All",85,89.5,-5
"429",2020-02-16,2020,2,16,1,7,"S08000022","NHS Highland",2,"All",171,163.5,4.6
"430",2020-02-16,2020,2,16,1,7,"S08000022","NHS Highland",3,"All",273,267.5,2.1
"431",2020-02-16,2020,2,16,1,7,"S08000022","NHS Highland",4,"All",211,186.5,13.1
"432",2020-02-16,2020,2,16,1,7,"S08000022","NHS Highland",5,"All",45,52.5,-14.3
"433",2020-02-16,2020,2,16,1,7,"S08000024","NHS Lothian",1,"All",350,370,-5.4
"434",2020-02-16,2020,2,16,1,7,"S08000024","NHS Lothian",2,"All",555,536,3.5
"435",2020-02-16,2020,2,16,1,7,"S08000024","NHS Lothian",3,"All",393,368,6.8
"436",2020-02-16,2020,2,16,1,7,"S08000024","NHS Lothian",4,"All",422,374,12.8
"437",2020-02-16,2020,2,16,1,7,"S08000024","NHS Lothian",5,"All",491,466,5.4
"438",2020-02-16,2020,2,16,1,7,"S08000025","NHS Orkney",2,"All",7,7.5,-6.7
"439",2020-02-16,2020,2,16,1,7,"S08000025","NHS Orkney",3,"All",6,6,0
"440",2020-02-16,2020,2,16,1,7,"S08000025","NHS Orkney",4,"All",15,23,-34.8
"441",2020-02-16,2020,2,16,1,7,"S08000026","NHS Shetland",2,"All",5,4.5,11.1
"442",2020-02-16,2020,2,16,1,7,"S08000026","NHS Shetland",3,"All",14,15.5,-9.7
"443",2020-02-16,2020,2,16,1,7,"S08000026","NHS Shetland",4,"All",23,18.5,24.3
"444",2020-02-16,2020,2,16,1,7,"S08000028","NHS Western Isles",2,"All",13,19,-31.6
"445",2020-02-16,2020,2,16,1,7,"S08000028","NHS Western Isles",3,"All",58,70.5,-17.7
"446",2020-02-16,2020,2,16,1,7,"S08000029","NHS Fife",1,"All",252,270,-6.7
"447",2020-02-16,2020,2,16,1,7,"S08000029","NHS Fife",2,"All",233,242,-3.7
"448",2020-02-16,2020,2,16,1,7,"S08000029","NHS Fife",3,"All",178,184,-3.3
"449",2020-02-16,2020,2,16,1,7,"S08000029","NHS Fife",4,"All",141,147,-4.1
"450",2020-02-16,2020,2,16,1,7,"S08000029","NHS Fife",5,"All",96,125,-23.2
"451",2020-02-16,2020,2,16,1,7,"S08000030","NHS Tayside",1,"All",258,279,-7.5
"452",2020-02-16,2020,2,16,1,7,"S08000030","NHS Tayside",2,"All",238,248,-4
"453",2020-02-16,2020,2,16,1,7,"S08000030","NHS Tayside",3,"All",233,239,-2.5
"454",2020-02-16,2020,2,16,1,7,"S08000030","NHS Tayside",4,"All",322,309,4.2
"455",2020-02-16,2020,2,16,1,7,"S08000030","NHS Tayside",5,"All",199,205.5,-3.2
"456",2020-02-16,2020,2,16,1,7,"S08000031","NHS Greater Glasgow and Clyde",1,"All",1611,1695.5,-5
"457",2020-02-16,2020,2,16,1,7,"S08000031","NHS Greater Glasgow and Clyde",2,"All",787,793,-0.8
"458",2020-02-16,2020,2,16,1,7,"S08000031","NHS Greater Glasgow and Clyde",3,"All",533,574,-7.1
"459",2020-02-16,2020,2,16,1,7,"S08000031","NHS Greater Glasgow and Clyde",4,"All",486,495.5,-1.9
"460",2020-02-16,2020,2,16,1,7,"S08000031","NHS Greater Glasgow and Clyde",5,"All",618,546,13.2
"461",2020-02-16,2020,2,16,1,7,"S08000032","NHS Lanarkshire",1,"All",565,591.5,-4.5
"462",2020-02-16,2020,2,16,1,7,"S08000032","NHS Lanarkshire",2,"All",443,501.5,-11.7
"463",2020-02-16,2020,2,16,1,7,"S08000032","NHS Lanarkshire",3,"All",285,293,-2.7
"464",2020-02-16,2020,2,16,1,7,"S08000032","NHS Lanarkshire",4,"All",204,201.5,1.2
"465",2020-02-16,2020,2,16,1,7,"S08000032","NHS Lanarkshire",5,"All",141,176.5,-20.1
"466",2020-02-16,2020,2,16,1,7,NA,NA,1,"All",3846,4225,-9
"467",2020-02-16,2020,2,16,1,7,NA,NA,2,"All",3328,3540,-6
"468",2020-02-16,2020,2,16,1,7,NA,NA,3,"All",2897,3075,-5.8
"469",2020-02-16,2020,2,16,1,7,NA,NA,4,"All",2638,2636.5,0.1
"470",2020-02-16,2020,2,16,1,7,NA,NA,5,"All",2174,2208.5,-1.6
"471",2020-02-23,2020,2,23,1,8,"S08000015","NHS Ayrshire and Arran",1,"All",420,436,-3.7
"472",2020-02-23,2020,2,23,1,8,"S08000015","NHS Ayrshire and Arran",2,"All",252,281.5,-10.5
"473",2020-02-23,2020,2,23,1,8,"S08000015","NHS Ayrshire and Arran",3,"All",160,197.5,-19
"474",2020-02-23,2020,2,23,1,8,"S08000015","NHS Ayrshire and Arran",4,"All",116,145.5,-20.3
"475",2020-02-23,2020,2,23,1,8,"S08000015","NHS Ayrshire and Arran",5,"All",115,104.5,10
"476",2020-02-23,2020,2,23,1,8,"S08000016","NHS Borders",1,"All",18,18.5,-2.7
"477",2020-02-23,2020,2,23,1,8,"S08000016","NHS Borders",2,"All",46,55.5,-17.1
"478",2020-02-23,2020,2,23,1,8,"S08000016","NHS Borders",3,"All",95,99,-4
"479",2020-02-23,2020,2,23,1,8,"S08000016","NHS Borders",4,"All",69,61.5,12.2
"480",2020-02-23,2020,2,23,1,8,"S08000016","NHS Borders",5,"All",15,17.5,-14.3
"481",2020-02-23,2020,2,23,1,8,"S08000017","NHS Dumfries and Galloway",1,"All",38,47.5,-20
"482",2020-02-23,2020,2,23,1,8,"S08000017","NHS Dumfries and Galloway",2,"All",121,128,-5.5
"483",2020-02-23,2020,2,23,1,8,"S08000017","NHS Dumfries and Galloway",3,"All",161,175,-8
"484",2020-02-23,2020,2,23,1,8,"S08000017","NHS Dumfries and Galloway",4,"All",79,55,43.6
"485",2020-02-23,2020,2,23,1,8,"S08000017","NHS Dumfries and Galloway",5,"All",23,29.5,-22
"486",2020-02-23,2020,2,23,1,8,"S08000019","NHS Forth Valley",1,"All",147,330.5,-55.5
"487",2020-02-23,2020,2,23,1,8,"S08000019","NHS Forth Valley",2,"All",185,358,-48.3
"488",2020-02-23,2020,2,23,1,8,"S08000019","NHS Forth Valley",3,"All",180,282.5,-36.3
"489",2020-02-23,2020,2,23,1,8,"S08000019","NHS Forth Valley",4,"All",124,250.5,-50.5
"490",2020-02-23,2020,2,23,1,8,"S08000019","NHS Forth Valley",5,"All",108,165.5,-34.7
"491",2020-02-23,2020,2,23,1,8,"S08000020","NHS Grampian",1,"All",101,112,-9.8
"492",2020-02-23,2020,2,23,1,8,"S08000020","NHS Grampian",2,"All",235,269,-12.6
"493",2020-02-23,2020,2,23,1,8,"S08000020","NHS Grampian",3,"All",304,298,2
"494",2020-02-23,2020,2,23,1,8,"S08000020","NHS Grampian",4,"All",374,358.5,4.3
"495",2020-02-23,2020,2,23,1,8,"S08000020","NHS Grampian",5,"All",321,296.5,8.3
"496",2020-02-23,2020,2,23,1,8,"S08000022","NHS Highland",1,"All",89,89.5,-0.6
"497",2020-02-23,2020,2,23,1,8,"S08000022","NHS Highland",2,"All",185,169.5,9.1
"498",2020-02-23,2020,2,23,1,8,"S08000022","NHS Highland",3,"All",268,283,-5.3
"499",2020-02-23,2020,2,23,1,8,"S08000022","NHS Highland",4,"All",183,195,-6.2
"500",2020-02-23,2020,2,23,1,8,"S08000022","NHS Highland",5,"All",47,44.5,5.6
"501",2020-02-23,2020,2,23,1,8,"S08000024","NHS Lothian",1,"All",361,348,3.7
"502",2020-02-23,2020,2,23,1,8,"S08000024","NHS Lothian",2,"All",616,560,10
"503",2020-02-23,2020,2,23,1,8,"S08000024","NHS Lothian",3,"All",403,379,6.3
"504",2020-02-23,2020,2,23,1,8,"S08000024","NHS Lothian",4,"All",431,351.5,22.6
"505",2020-02-23,2020,2,23,1,8,"S08000024","NHS Lothian",5,"All",529,501.5,5.5
"506",2020-02-23,2020,2,23,1,8,"S08000025","NHS Orkney",2,"All",10,9,11.1
"507",2020-02-23,2020,2,23,1,8,"S08000025","NHS Orkney",3,"All",8,8,0
"508",2020-02-23,2020,2,23,1,8,"S08000025","NHS Orkney",4,"All",28,19,47.4
"509",2020-02-23,2020,2,23,1,8,"S08000026","NHS Shetland",3,"All",14,13,7.7
"510",2020-02-23,2020,2,23,1,8,"S08000026","NHS Shetland",4,"All",17,18,-5.6
"511",2020-02-23,2020,2,23,1,8,"S08000028","NHS Western Isles",2,"All",18,16.5,9.1
"512",2020-02-23,2020,2,23,1,8,"S08000028","NHS Western Isles",3,"All",67,72,-6.9
"513",2020-02-23,2020,2,23,1,8,"S08000029","NHS Fife",1,"All",255,265.5,-4
"514",2020-02-23,2020,2,23,1,8,"S08000029","NHS Fife",2,"All",255,250.5,1.8
"515",2020-02-23,2020,2,23,1,8,"S08000029","NHS Fife",3,"All",178,179.5,-0.8
"516",2020-02-23,2020,2,23,1,8,"S08000029","NHS Fife",4,"All",153,155.5,-1.6
"517",2020-02-23,2020,2,23,1,8,"S08000029","NHS Fife",5,"All",130,128,1.6
"518",2020-02-23,2020,2,23,1,8,"S08000030","NHS Tayside",1,"All",257,265.5,-3.2
"519",2020-02-23,2020,2,23,1,8,"S08000030","NHS Tayside",2,"All",248,255.5,-2.9
"520",2020-02-23,2020,2,23,1,8,"S08000030","NHS Tayside",3,"All",262,220,19.1
"521",2020-02-23,2020,2,23,1,8,"S08000030","NHS Tayside",4,"All",318,290.5,9.5
"522",2020-02-23,2020,2,23,1,8,"S08000030","NHS Tayside",5,"All",206,213,-3.3
"523",2020-02-23,2020,2,23,1,8,"S08000031","NHS Greater Glasgow and Clyde",1,"All",1666,1663.5,0.2
"524",2020-02-23,2020,2,23,1,8,"S08000031","NHS Greater Glasgow and Clyde",2,"All",881,835,5.5
"525",2020-02-23,2020,2,23,1,8,"S08000031","NHS Greater Glasgow and Clyde",3,"All",603,594,1.5
"526",2020-02-23,2020,2,23,1,8,"S08000031","NHS Greater Glasgow and Clyde",4,"All",520,520,0
"527",2020-02-23,2020,2,23,1,8,"S08000031","NHS Greater Glasgow and Clyde",5,"All",541,592.5,-8.7
"528",2020-02-23,2020,2,23,1,8,"S08000032","NHS Lanarkshire",1,"All",561,650,-13.7
"529",2020-02-23,2020,2,23,1,8,"S08000032","NHS Lanarkshire",2,"All",464,503,-7.8
"530",2020-02-23,2020,2,23,1,8,"S08000032","NHS Lanarkshire",3,"All",288,293,-1.7
"531",2020-02-23,2020,2,23,1,8,"S08000032","NHS Lanarkshire",4,"All",225,238.5,-5.7
"532",2020-02-23,2020,2,23,1,8,"S08000032","NHS Lanarkshire",5,"All",161,158,1.9
"533",2020-02-23,2020,2,23,1,8,NA,NA,1,"All",3914,4226.5,-7.4
"534",2020-02-23,2020,2,23,1,8,NA,NA,2,"All",3520,3695,-4.7
"535",2020-02-23,2020,2,23,1,8,NA,NA,3,"All",2991,3093.5,-3.3
"536",2020-02-23,2020,2,23,1,8,NA,NA,4,"All",2637,2660,-0.9
"537",2020-02-23,2020,2,23,1,8,NA,NA,5,"All",2196,2251,-2.4
"538",2020-03-01,2020,3,1,1,9,"S08000015","NHS Ayrshire and Arran",1,"All",396,455.5,-13.1
"539",2020-03-01,2020,3,1,1,9,"S08000015","NHS Ayrshire and Arran",2,"All",276,286.5,-3.7
"540",2020-03-01,2020,3,1,1,9,"S08000015","NHS Ayrshire and Arran",3,"All",167,178.5,-6.4
"541",2020-03-01,2020,3,1,1,9,"S08000015","NHS Ayrshire and Arran",4,"All",115,132,-12.9
"542",2020-03-01,2020,3,1,1,9,"S08000015","NHS Ayrshire and Arran",5,"All",124,109.5,13.2
"543",2020-03-01,2020,3,1,1,9,"S08000016","NHS Borders",1,"All",20,20.5,-2.4
"544",2020-03-01,2020,3,1,1,9,"S08000016","NHS Borders",2,"All",57,48,18.8
"545",2020-03-01,2020,3,1,1,9,"S08000016","NHS Borders",3,"All",105,95,10.5
"546",2020-03-01,2020,3,1,1,9,"S08000016","NHS Borders",4,"All",57,56,1.8
"547",2020-03-01,2020,3,1,1,9,"S08000016","NHS Borders",5,"All",22,14,57.1
"548",2020-03-01,2020,3,1,1,9,"S08000017","NHS Dumfries and Galloway",1,"All",38,50,-24
